CATCHMENT,NETWORK,YEAR,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,SEX,RACE,CUMULATIVE RATE,WEEKLY RATE
Georgia,EIP,2020-22,2022,20,Overall,Overall,Overall,1305,5.4
Georgia,EIP,2020-22,2022,21,Overall,Overall,Overall,1311.1,6.1
Georgia,EIP,2020-22,2022,22,Overall,Overall,Overall,1318.2,7.1
Georgia,EIP,2020-22,2022,23,Overall,Overall,Overall,1325.4,7.2
Georgia,EIP,2020-22,2022,24,Overall,Overall,Overall,1333.8,8.4
Georgia,EIP,2020-22,2022,25,Overall,Overall,Overall,1343.6,9.8
Georgia,EIP,2020-22,2022,26,Overall,Overall,Overall,1353.5,10
Georgia,EIP,2020-22,2022,27,Overall,Overall,Overall,1365,11.5
Georgia,EIP,2020-22,2022,28,Overall,Overall,Overall,1378.1,13.1
Georgia,EIP,2020-22,2022,29,Overall,Overall,Overall,1392.2,14.1
Georgia,EIP,2020-22,2022,30,Overall,Overall,Overall,1405.8,13.6
Georgia,EIP,2020-22,2022,31,Overall,Overall,Overall,1419.5,13.7
Georgia,EIP,2020-22,2022,32,Overall,Overall,Overall,1432.2,12.7
Georgia,EIP,2020-22,2022,33,Overall,Overall,Overall,1444,11.8
Georgia,EIP,2020-22,2022,34,Overall,Overall,Overall,1457,12.9
Georgia,EIP,2020-22,2022,35,Overall,Overall,Overall,1466.8,9.8
Georgia,EIP,2020-22,2022,36,Overall,Overall,Overall,1474.5,7.7
Georgia,EIP,2020-22,2022,37,Overall,Overall,Overall,1480.3,5.8
Georgia,EIP,2020-22,2022,38,Overall,Overall,Overall,1485.9,5.6
Georgia,EIP,2020-22,2022,39,Overall,Overall,Overall,1490.5,4.5
Georgia,EIP,2020-22,2022,40,Overall,Overall,Overall,1494.3,3.8
Georgia,EIP,2020-22,2022,41,Overall,Overall,Overall,1498.3,4
Georgia,EIP,2020-22,2022,42,Overall,Overall,Overall,1502.3,4.1
Georgia,EIP,2020-22,2022,43,Overall,Overall,Overall,1507.2,4.8
Georgia,EIP,2020-22,2022,44,Overall,Overall,Overall,1511.9,4.7
Georgia,EIP,2020-22,2022,45,Overall,Overall,Overall,1516.3,4.3
Georgia,EIP,2020-22,2022,46,Overall,Overall,Overall,1520.3,4
Georgia,EIP,2020-22,2022,47,Overall,Overall,Overall,1525.8,5.5
Georgia,EIP,2020-22,2022,48,Overall,Overall,Overall,1533.2,7.4
Georgia,EIP,2020-22,2022,49,Overall,Overall,Overall,1541.5,8.3
Georgia,EIP,2020-22,2022,50,Overall,Overall,Overall,1550.5,9
Georgia,EIP,2020-22,2022,51,Overall,Overall,Overall,1561.5,11.1
Georgia,EIP,2020-22,2022,52,Overall,Overall,Overall,1575.5,13.9
Georgia,EIP,2020-22,2023,1,Overall,Overall,Overall,1589,13.5
Georgia,EIP,2020-22,2023,2,Overall,Overall,Overall,1598.7,9.7
Georgia,EIP,2020-22,2023,3,Overall,Overall,Overall,1607.2,8.5
Georgia,EIP,2020-22,2023,4,Overall,Overall,Overall,1615,7.9
Georgia,EIP,2020-22,2023,5,Overall,Overall,Overall,1622.1,7.1
Georgia,EIP,2020-22,2023,6,Overall,Overall,Overall,1628.4,6.3
Georgia,EIP,2020-22,2023,7,Overall,Overall,Overall,1634.1,5.7
Georgia,EIP,2020-22,2023,8,Overall,Overall,Overall,1639.8,5.7
Georgia,EIP,2020-22,2023,9,Overall,Overall,Overall,1644.3,4.5
Georgia,EIP,2020-22,2023,10,Overall,Overall,Overall,1647.9,3.6
Georgia,EIP,2020-22,2023,11,Overall,Overall,Overall,1651.3,3.4
Georgia,EIP,2020-22,2023,12,Overall,Overall,Overall,1654.2,2.8
Georgia,EIP,2020-22,2023,13,Overall,Overall,Overall,1657,2.8
Georgia,EIP,2020-22,2023,14,Overall,Overall,Overall,1658.9,2
Georgia,EIP,2020-22,2023,15,Overall,Overall,Overall,1661.2,2.2
Georgia,EIP,2020-22,2023,16,Overall,Overall,Overall,1663.4,2.2
Georgia,EIP,2020-22,2023,17,Overall,Overall,Overall,1665.5,2.1
Georgia,EIP,2020-22,2023,18,Overall,Overall,Overall,1667.7,2.2
Georgia,EIP,2020-22,2023,19,Overall,Overall,Overall,1669.9,2.2
Georgia,EIP,2020-22,2023,20,Overall,Overall,Overall,1671.7,1.7
Georgia,EIP,2020-22,2023,21,Overall,Overall,Overall,1673.3,1.6
Georgia,EIP,2020-22,2023,22,Overall,Overall,Overall,1674.4,1.1
Georgia,EIP,2020-22,2023,23,Overall,Overall,Overall,1675.8,1.4
Georgia,EIP,2020-22,2023,24,Overall,Overall,Overall,1676.9,1.1
Georgia,EIP,2020-22,2023,25,Overall,Overall,Overall,1678.4,1.5
Georgia,EIP,2020-22,2023,26,Overall,Overall,Overall,1679.7,1.4
Georgia,EIP,2020-22,2023,27,Overall,Overall,Overall,1681,1.2
Georgia,EIP,2020-22,2023,28,Overall,Overall,Overall,1682.4,1.4
Georgia,EIP,2020-22,2023,29,Overall,Overall,Overall,1684.3,2
Georgia,EIP,2020-22,2023,30,Overall,Overall,Overall,1686.8,2.5
Georgia,EIP,2020-22,2023,31,Overall,Overall,Overall,1690.3,3.5
Georgia,EIP,2020-22,2023,32,Overall,Overall,Overall,1694.1,3.8
Georgia,EIP,2020-22,2023,33,Overall,Overall,Overall,1698.7,4.6
Georgia,EIP,2020-22,2023,34,Overall,Overall,Overall,1704.4,5.7
Georgia,EIP,2020-22,2023,35,Overall,Overall,Overall,1706.6,2.2
Iowa,IHSP,2020-22,2020,10,Overall,Overall,Overall,0,0
Iowa,IHSP,2020-22,2020,11,Overall,Overall,Overall,0,0
Iowa,IHSP,2020-22,2020,12,Overall,Overall,Overall,0.8,0.8
Iowa,IHSP,2020-22,2020,13,Overall,Overall,Overall,0.8,0
Iowa,IHSP,2020-22,2020,14,Overall,Overall,Overall,1.5,0.8
Iowa,IHSP,2020-22,2020,15,Overall,Overall,Overall,9.9,8.4
Iowa,IHSP,2020-22,2020,16,Overall,Overall,Overall,28.3,18.4
Iowa,IHSP,2020-22,2020,17,Overall,Overall,Overall,55.1,26.8
Iowa,IHSP,2020-22,2020,18,Overall,Overall,Overall,78.8,23.7
Iowa,IHSP,2020-22,2020,19,Overall,Overall,Overall,89.5,10.7
Iowa,IHSP,2020-22,2020,20,Overall,Overall,Overall,100.9,11.5
Iowa,IHSP,2020-22,2020,21,Overall,Overall,Overall,113.2,12.2
Iowa,IHSP,2020-22,2020,22,Overall,Overall,Overall,118.5,5.4
Iowa,IHSP,2020-22,2020,23,Overall,Overall,Overall,123.9,5.4
Iowa,IHSP,2020-22,2020,24,Overall,Overall,Overall,129.2,5.4
Iowa,IHSP,2020-22,2020,25,Overall,Overall,Overall,131.5,2.3
Iowa,IHSP,2020-22,2020,26,Overall,Overall,Overall,136.1,4.6
Iowa,IHSP,2020-22,2020,27,Overall,Overall,Overall,141.5,5.4
Iowa,IHSP,2020-22,2020,28,Overall,Overall,Overall,150.6,9.2
Iowa,IHSP,2020-22,2020,29,Overall,Overall,Overall,156.7,6.1
Iowa,IHSP,2020-22,2020,30,Overall,Overall,Overall,163.6,6.9
Iowa,IHSP,2020-22,2020,31,Overall,Overall,Overall,172.8,9.2
Iowa,IHSP,2020-22,2020,32,Overall,Overall,Overall,181.2,8.4
Iowa,IHSP,2020-22,2020,33,Overall,Overall,Overall,191.2,9.9
Iowa,IHSP,2020-22,2020,34,Overall,Overall,Overall,202.6,11.5
Iowa,IHSP,2020-22,2020,35,Overall,Overall,Overall,208,5.4
Iowa,IHSP,2020-22,2020,36,Overall,Overall,Overall,214.9,6.9
Iowa,IHSP,2020-22,2020,37,Overall,Overall,Overall,225.6,10.7
Iowa,IHSP,2020-22,2020,38,Overall,Overall,Overall,234,8.4
Iowa,IHSP,2020-22,2020,39,Overall,Overall,Overall,242.4,8.4
Iowa,IHSP,2020-22,2020,40,Overall,Overall,Overall,252.3,9.9
Iowa,IHSP,2020-22,2020,41,Overall,Overall,Overall,264.6,12.2
Iowa,IHSP,2020-22,2020,42,Overall,Overall,Overall,276,11.5
Iowa,IHSP,2020-22,2020,43,Overall,Overall,Overall,286,9.9
Iowa,IHSP,2020-22,2020,44,Overall,Overall,Overall,308.9,22.9
Iowa,IHSP,2020-22,2020,45,Overall,Overall,Overall,349.4,40.5
Iowa,IHSP,2020-22,2020,46,Overall,Overall,Overall,400.7,51.2
Iowa,IHSP,2020-22,2020,47,Overall,Overall,Overall,433.5,32.9
Iowa,IHSP,2020-22,2020,48,Overall,Overall,Overall,461.8,28.3
Iowa,IHSP,2020-22,2020,49,Overall,Overall,Overall,487.1,25.2
Iowa,IHSP,2020-22,2020,50,Overall,Overall,Overall,507.7,20.6
Iowa,IHSP,2020-22,2020,51,Overall,Overall,Overall,520.7,13
Iowa,IHSP,2020-22,2020,52,Overall,Overall,Overall,532.9,12.2
Iowa,IHSP,2020-22,2020,53,Overall,Overall,Overall,544.4,11.5
Iowa,IHSP,2020-22,2021,1,Overall,Overall,Overall,555.1,10.7
Iowa,IHSP,2020-22,2021,2,Overall,Overall,Overall,571.9,16.8
Iowa,IHSP,2020-22,2021,3,Overall,Overall,Overall,591,19.1
Iowa,IHSP,2020-22,2021,4,Overall,Overall,Overall,601,9.9
Iowa,IHSP,2020-22,2021,5,Overall,Overall,Overall,610.9,9.9
Iowa,IHSP,2020-22,2021,6,Overall,Overall,Overall,617,6.1
Iowa,IHSP,2020-22,2021,7,Overall,Overall,Overall,624.7,7.6
Iowa,IHSP,2020-22,2021,8,Overall,Overall,Overall,631.6,6.9
Iowa,IHSP,2020-22,2021,9,Overall,Overall,Overall,633.9,2.3
Iowa,IHSP,2020-22,2021,10,Overall,Overall,Overall,640.7,6.9
Iowa,IHSP,2020-22,2021,11,Overall,Overall,Overall,648.4,7.6
Iowa,IHSP,2020-22,2021,12,Overall,Overall,Overall,649.2,0.8
Iowa,IHSP,2020-22,2021,13,Overall,Overall,Overall,653,3.8
Iowa,IHSP,2020-22,2021,14,Overall,Overall,Overall,658.3,5.4
Iowa,IHSP,2020-22,2021,15,Overall,Overall,Overall,660.6,2.3
Iowa,IHSP,2020-22,2021,16,Overall,Overall,Overall,664.4,3.8
Iowa,IHSP,2020-22,2021,17,Overall,Overall,Overall,665.2,0.8
Iowa,IHSP,2020-22,2021,18,Overall,Overall,Overall,666,0.8
Iowa,IHSP,2020-22,2021,19,Overall,Overall,Overall,669.8,3.8
Iowa,IHSP,2020-22,2021,20,Overall,Overall,Overall,672.9,3.1
Iowa,IHSP,2020-22,2021,21,Overall,Overall,Overall,673.6,0.8
Iowa,IHSP,2020-22,2021,22,Overall,Overall,Overall,679,5.4
Iowa,IHSP,2020-22,2021,23,Overall,Overall,Overall,683.6,4.6
Iowa,IHSP,2020-22,2021,24,Overall,Overall,Overall,685.1,1.5
Iowa,IHSP,2020-22,2021,25,Overall,Overall,Overall,692,6.9
Iowa,IHSP,2020-22,2021,26,Overall,Overall,Overall,700.4,8.4
Iowa,IHSP,2020-22,2021,27,Overall,Overall,Overall,703.4,3.1
Iowa,IHSP,2020-22,2021,28,Overall,Overall,Overall,706.5,3.1
Iowa,IHSP,2020-22,2021,29,Overall,Overall,Overall,714.9,8.4
Iowa,IHSP,2020-22,2021,30,Overall,Overall,Overall,721,6.1
Iowa,IHSP,2020-22,2021,31,Overall,Overall,Overall,737.8,16.8
Iowa,IHSP,2020-22,2021,32,Overall,Overall,Overall,760.8,22.9
Iowa,IHSP,2020-22,2021,33,Overall,Overall,Overall,776.8,16.1
Iowa,IHSP,2020-22,2021,34,Overall,Overall,Overall,796,19.1
Iowa,IHSP,2020-22,2021,35,Overall,Overall,Overall,814.3,18.4
Iowa,IHSP,2020-22,2021,36,Overall,Overall,Overall,828.8,14.5
Iowa,IHSP,2020-22,2021,37,Overall,Overall,Overall,848,19.1
Iowa,IHSP,2020-22,2021,38,Overall,Overall,Overall,856.4,8.4
